Customer ID,Recency,Frequency,Monetary,Total_Quantity,Unique_Products,Average_Order_Value,Cluster
13373.0,61,6,7587.19,4263,292,1264.5316666666668,1
13374.0,415,2,422.8,135,17,211.4,0
13375.0,89,2,1792.23,1124,62,896.115,1
13376.0,99,3,1019.76,493,45,339.92,1
13377.0,397,2,1552.88,748,71,776.44,1
13379.0,26,3,572.56,601,85,190.85333333333327,1
13380.0,433,1,62.4,48,3,62.4,0
13381.0,32,12,8224.37,5125,154,685.3641666666667,1
13382.0,281,5,1387.58,863,74,277.516,1
13383.0,544,1,305.28000000000003,288,1,305.28000000000003,0
13384.0,31,11,6680.83,4142,192,607.3481818181818,1
13385.0,330,1,534.57,281,35,534.57,0
13386.0,414,2,835.46,514,24,417.73,0
13387.0,417,1,186.94,123,71,186.94,0
13388.0,131,3,1185.65,701,68,395.2166666666667,1
13389.0,11,3,797.96,429,50,265.9866666666667,1
13390.0,75,1,544.08,224,13,544.08,0
13391.0,204,1,59.8,4,1,59.8,0
13392.0,677,1,91.14,82,8,91.14,0
13393.0,584,4,1131.45,662,53,282.8625,0
13394.0,2,19,6621.7,5354,254,348.5105263157895,1
13395.0,185,3,1180.23,1660,77,393.41,1
13396.0,29,2,1360.99,600,42,680.495,1
13397.0,73,10,3191.87,1336,68,319.187,1
13398.0,192,2,670.34,341,37,335.17,0
13399.0,464,3,275.4,120,10,91.8,0
13400.0,583,1,310.83,284,23,310.83,0
13402.0,127,4,1226.85,917,55,306.71250000000003,1
13403.0,18,3,229.5,114,9,76.5,0
13404.0,1,2,252.49,111,11,126.245,0
13405.0,74,6,1213.811,855,33,202.3018333333333,1
13406.0,427,2,568.92,292,7,284.46,0
13407.0,579,3,2244.7,1690,85,748.2333333333332,1
13408.0,2,106,50174.782,28675,321,473.347,1
13410.0,24,9,2201.96,1244,25,244.66222222222223,1
13411.0,107,1,213.55,72,17,213.55,0
13412.0,620,1,487.35,176,33,487.35,0
13413.0,640,6,429.44,455,38,71.57333333333334,0
13414.0,134,6,2494.14,2702,48,415.69,1
13415.0,473,4,784.17,496,85,196.0425,0
13416.0,44,3,940.8,208,16,313.6,0
13417.0,5,6,1669.49,532,57,278.24833333333333,1
13418.0,12,31,11559.66,7354,328,372.8922580645161,1
13419.0,64,1,221.06,275,16,221.06,0
13420.0,150,2,159.85,101,8,79.925,0
13421.0,40,8,4058.75,2351,174,507.34375,1
13422.0,64,1,2626.3,1326,127,2626.3,1
13423.0,429,1,217.03,141,12,217.03,0
13424.0,450,1,572.77,529,40,572.77,0
13425.0,108,5,3390.4300000000003,2358,124,678.086,1
13426.0,1,22,8167.38,4868,162,371.2445454545455,1
13427.0,19,6,1006.53,880,35,167.755,1
13428.0,10,3,478.54,356,122,159.51333333333335,1
13429.0,11,4,1006.8,1390,55,251.7,1
13430.0,19,2,679.45,751,48,339.725,1
13431.0,67,8,3316.24,1570,113,414.53,1
13432.0,571,2,439.1,217,98,219.55,0
13433.0,501,4,658.3199999999999,190,22,164.57999999999998,0
13434.0,74,5,1666.86,864,17,333.372,1
13435.0,5,9,4447.33,2754,96,494.1477777777778,1
13436.0,2,1,196.89,76,12,196.89,0
13437.0,14,7,3408.06,1283,143,486.8657142857143,1
13438.0,547,1,46.5,10,1,46.5,0
13439.0,255,3,986.61,952,132,328.87,1
13440.0,423,7,1295.25,573,49,185.03571428571428,1
13441.0,92,2,720.9,520,33,360.45,0
13442.0,667,3,419.87,115,33,139.95666666666668,0
13443.0,449,6,1273.16,805,176,212.19333333333336,1
13444.0,374,2,619.08,331,51,309.54,0
13445.0,626,1,241.9,198,7,241.9,0
13446.0,430,11,3881.89,2403,113,352.8990909090909,1
13447.0,23,3,1129.14,584,55,376.38000000000005,1
13448.0,17,13,8745.93,4195,321,672.7638461538462,1
13449.0,24,1,291.88,222,19,291.88,0
13450.0,27,13,4120.04,4318,57,316.92615384615385,1
13451.0,26,11,7090.06,5229,561,644.5509090909092,1
13452.0,259,3,729.8,6,2,243.26666666666665,0
13453.0,166,3,781.6899999999999,341,33,260.56333333333333,0
13454.0,641,1,219.87,198,23,219.87,0
13455.0,25,6,2212.99,795,79,368.8316666666667,1
13456.0,18,6,1766.72,765,43,294.4533333333333,1
13457.0,689,2,148.22,96,9,74.11,0
13458.0,7,16,11959.27,6760,290,747.454375,1
13459.0,625,2,1160.41,986,57,580.2049999999999,0
13460.0,29,2,183.44,286,16,91.72,0
13461.0,39,6,4160.0,3132,30,693.3333333333334,1
13462.0,253,5,1153.85,697,64,230.77,1
13464.0,58,6,3097.64,1440,128,516.2733333333333,1
13465.0,446,2,931.12,584,34,465.56,0
13466.0,184,5,1013.35,660,49,202.67,1
13467.0,11,2,1071.91,580,89,535.955,1
13468.0,2,72,12793.28,5617,290,177.68444444444447,1
13469.0,653,1,82.4,52,6,82.4,0
13470.0,99,2,165.0,100,7,82.5,0
13471.0,1,4,2501.84,1583,214,625.46,1
13472.0,464,2,592.24,310,24,296.12,0
13473.0,61,8,2657.76,1000,65,332.22,1
13474.0,236,3,646.59,318,116,215.53,0
13475.0,191,4,1431.78,1012,64,357.945,1
13476.0,179,5,2061.4700000000003,713,86,412.294,1
13477.0,38,11,2819.17,2091,112,256.28818181818184,1
13478.0,469,5,2215.78,1189,114,443.15600000000006,1
13479.0,201,4,851.37,716,45,212.8425,1
13480.0,417,2,627.82,362,40,313.91,0
13481.0,46,11,3830.84,2055,162,348.2581818181818,1
13482.0,232,2,336.09,187,20,168.045,0
13483.0,66,1,140.34,160,10,140.34,0
13484.0,241,3,790.72,224,38,263.5733333333333,0
13485.0,233,11,3019.2200000000003,1798,131,274.4745454545455,1
13486.0,78,3,1122.41,669,69,374.1366666666667,1
13487.0,58,5,846.87,362,31,169.374,0
13488.0,17,23,14205.96,7375,370,617.6504347826086,1
13489.0,105,4,449.52,560,11,112.38,0
13490.0,654,1,154.25,25,8,154.25,0
13491.0,52,27,4467.66,2349,144,165.46888888888887,1
13494.0,312,1,316.26000000000005,162,18,316.26000000000005,0
13495.0,8,10,4863.31,2465,59,486.331,1
13496.0,11,2,653.33,341,28,326.665,0
13497.0,283,6,1166.83,525,52,194.47166666666664,1
13498.0,730,1,327.38,362,17,327.38,0
13499.0,18,5,1159.11,1365,31,231.822,1
13500.0,23,4,1466.3,838,77,366.575,1
13502.0,17,5,780.5,490,28,156.1,1
13503.0,71,6,1859.24,1105,158,309.87333333333333,1
13504.0,64,1,295.93,178,22,295.93,0
13506.0,316,5,1338.08,942,55,267.616,1
13507.0,3,4,2479.16,1597,146,619.79,1
13508.0,244,2,287.05,180,27,143.525,0
13509.0,9,8,1114.72,1214,27,139.34,1
13510.0,1,11,4558.29,3044,176,414.39,1
13511.0,677,1,282.76,60,5,282.76,0
13512.0,261,4,713.39,419,31,178.3475,0
13513.0,127,3,824.59,364,32,274.86333333333334,0
13514.0,74,4,815.9000000000001,288,15,203.975,0
13515.0,73,6,1265.82,819,64,210.97,1
13516.0,21,4,1685.26,1114,55,421.315,1
13517.0,60,3,2128.42,1369,125,709.4733333333334,1
13518.0,86,1,627.16,382,36,627.16,0
13519.0,78,2,343.21,133,19,171.605,0
13521.0,1,3,1071.73,718,313,357.24333333333334,1
13522.0,30,1,125.8,44,5,125.8,0
13523.0,33,6,4534.57,1989,177,755.7616666666667,1
13524.0,41,5,680.1800000000001,324,17,136.036,0
13525.0,15,2,628.78,394,5,314.39,0
13526.0,738,2,1182.0,1911,29,591.0,0
13527.0,34,12,4541.29,2736,266,378.4408333333333,1
13529.0,79,2,307.76,74,15,153.88,0
13530.0,634,1,402.98,272,18,402.98,0
13531.0,205,6,1433.07,497,44,238.845,1
13532.0,34,1,210.31,129,66,210.31,0
13533.0,183,3,269.09,202,61,89.69666666666666,0
13534.0,2,35,7720.9,3869,163,220.59714285714284,1
13535.0,403,1,89.5,10,1,89.5,0
13536.0,1,7,3444.39,2126,91,492.0557142857143,1
13537.0,426,2,717.85,337,38,358.925,0
13538.0,43,12,3103.13,959,105,258.5941666666667,1
13539.0,86,7,1569.36,710,69,224.1942857142857,1
13540.0,467,3,632.39,189,26,210.79666666666665,0
13541.0,427,2,785.25,279,10,392.625,0
13542.0,377,17,3959.49,804,98,232.91117647058823,1
13543.0,634,2,1439.61,329,37,719.8050000000001,0
13544.0,40,6,790.2,331,219,131.70000000000002,1
13545.0,391,2,364.93,252,54,182.465,0
13546.0,12,5,1086.24,587,95,217.248,1
13547.0,408,1,167.08,79,44,167.08,0
13548.0,96,3,901.44,558,169,300.48,1
13549.0,26,8,1005.8,554,44,125.725,1
13550.0,383,1,342.55,430,40,342.55,0
13551.0,319,2,244.2,36,5,122.1,0
13552.0,66,22,6948.92,2630,162,315.86,1
13553.0,675,1,499.6,201,85,499.6,0
13554.0,380,7,1629.35,578,156,232.7642857142857,1
13555.0,74,13,8891.84,4762,264,683.9876923076923,1
13556.0,429,2,200.82,134,8,100.41,0
13557.0,28,13,3032.26,2398,126,233.25076923076924,1
13558.0,6,4,594.52,338,123,148.63,1
13559.0,513,2,990.0,360,1,495.0,0
13560.0,7,1,171.42000000000002,63,32,171.42000000000002,0
13561.0,216,11,1803.4,1125,131,163.94545454545457,1
13562.0,82,8,4838.18,1603,88,604.7725,1
13563.0,84,2,777.53,209,49,388.765,0
13564.0,144,37,16498.97,8878,484,445.9181081081081,1
13565.0,19,3,414.8,260,45,138.26666666666668,0
13566.0,41,5,1688.6,1257,263,337.72,1
13567.0,428,4,1079.29,643,180,269.8225,1
13568.0,173,1,187.05,66,41,187.05,0
13569.0,17,4,726.54,345,140,181.635,1
13570.0,243,1,239.49,161,27,239.49,0
13571.0,13,26,4537.26,3191,263,174.51000000000002,1
13572.0,206,1,1384.25,534,32,1384.25,1
13573.0,50,6,904.52,647,73,150.75333333333333,1
13574.0,411,1,404.45,304,84,404.45,0
13575.0,23,5,732.0699999999999,449,41,146.414,1
13576.0,10,28,11202.59,4506,145,400.0925,1
13577.0,25,11,3489.28,1661,102,317.2072727272728,1
13578.0,409,1,147.66,127,9,147.66,0
13579.0,15,5,1374.34,718,72,274.868,1
13580.0,406,1,107.75,45,5,107.75,0
13581.0,309,2,280.53000000000003,119,32,140.265,0
13582.0,390,2,241.68,106,10,120.84,0
13583.0,156,2,1445.031,1097,93,722.5155,1
13584.0,307,3,385.7,360,74,128.56666666666666,0
13585.0,531,3,684.54,1386,29,228.18,0
13586.0,541,1,127.28,38,20,127.28,0
13587.0,64,4,1673.5,664,27,418.375,1
13588.0,16,9,2478.95,2606,131,275.43888888888887,1
13589.0,15,6,1120.74,293,48,186.79,1
13590.0,11,18,6336.04,5271,255,352.0022222222222,1
13591.0,65,7,2093.94,850,89,299.13428571428574,1
13592.0,36,4,247.96,84,15,61.99,0
13593.0,108,14,5493.29,2170,212,392.3778571428571,1
13594.0,53,2,533.32,396,31,266.66,0
13595.0,517,3,784.48,341,114,261.49333333333334,0
13596.0,6,2,664.11,384,133,332.055,1
13597.0,400,2,396.71,231,17,198.355,0
13598.0,47,5,761.96,393,78,152.392,1
13599.0,1,33,9811.04,6248,235,297.30424242424243,1
13600.0,312,2,518.42,599,35,259.21,0
13601.0,45,4,1159.99,957,160,289.9975,1
13602.0,65,4,1025.17,538,49,256.2925,1
13603.0,26,1,164.34,164,27,164.34,0
13604.0,659,1,717.62,242,21,717.62,0
13605.0,387,2,522.67,425,50,261.335,0
13606.0,29,3,276.75,276,40,92.25,0
13607.0,40,2,1075.81,466,110,537.905,1
13608.0,541,1,232.05,110,31,232.05,0
13609.0,593,1,167.35,19,7,167.35,0
13610.0,12,14,2103.71,869,309,150.265,1
13611.0,89,10,3297.9300000000003,1988,170,329.793,1
13612.0,633,1,818.29,444,50,818.29,0
13613.0,453,5,1039.85,445,50,207.97000000000003,0
13614.0,24,6,2332.74,821,227,388.79,1
13615.0,319,8,6272.53,2910,259,784.06625,1
13616.0,568,2,283.85,172,31,141.925,0
13617.0,40,8,1278.75,593,48,159.84375,1
13618.0,174,1,177.34,246,13,177.34,0
13619.0,545,2,224.94,79,39,112.47,0
13620.0,528,1,112.34,74,5,112.34,0
13621.0,117,1,213.85,343,19,213.85,0
13622.0,696,1,658.95,379,32,658.95,0
13623.0,31,10,2533.06,1010,211,253.306,1
13624.0,388,1,462.08,820,22,462.08,0
13625.0,597,1,301.26,144,21,301.26,0
13626.0,253,2,707.04,398,44,353.52,0
13627.0,59,7,2245.9,1632,118,320.8428571428572,1
13628.0,676,1,310.14,106,16,310.14,0
13629.0,23,19,13370.86,7722,28,703.7294736842106,1
13630.0,5,7,2031.78,1391,51,290.2542857142857,1
13631.0,100,11,3070.42,467,6,279.1290909090909,1
13632.0,25,8,3645.81,1633,166,455.72625,1
13634.0,33,16,5033.77,2090,269,314.610625,1
13635.0,68,4,2999.16,1884,135,749.79,1
13636.0,37,5,949.12,592,57,189.824,1
13637.0,52,3,804.3,405,79,268.1,1
13638.0,16,1,122.64,93,8,122.64,0
13639.0,74,2,1346.27,997,49,673.135,1
13640.0,611,1,405.0,108,4,405.0,0
13641.0,641,5,1016.47,1098,41,203.294,0
13642.0,216,4,472.2,231,93,118.05,0
13643.0,31,10,2156.77,902,71,215.677,1
13644.0,16,4,2624.26,2067,144,656.065,1
13645.0,120,1,252.1,158,5,252.1,0
13646.0,400,2,326.25,79,58,163.125,0
13647.0,10,8,3041.68,1795,98,380.21,1
13648.0,400,8,1764.02,960,95,220.5025,1
13649.0,257,6,1453.68,782,97,242.28,1
13650.0,17,10,3288.0,1746,127,328.8,1
13651.0,35,3,226.85,62,14,75.61666666666666,0
13652.0,46,5,2262.05,1458,116,452.41,1
13653.0,488,1,152.2,72,9,152.2,0
13654.0,43,11,6308.0,4762,262,573.4545454545455,1
13655.0,114,6,2280.51,1225,103,380.085,1
13656.0,165,4,1078.85,862,81,269.7125,1
13657.0,11,2,382.14,209,16,191.07,0
13658.0,10,9,6025.5,2171,164,669.5,1
13659.0,206,12,4884.68,2527,224,407.0566666666667,1
13660.0,400,1,306.64,136,39,306.64,0
13661.0,603,1,325.24,118,17,325.24,0
13662.0,86,11,2233.61,1169,126,203.05545454545452,1
13663.0,179,5,2047.51,893,87,409.502,1
13665.0,386,3,1711.66,1652,97,570.5533333333333,1
13666.0,60,5,127.9,54,19,25.58,0
13667.0,149,1,299.05,149,82,299.05,0
13668.0,3,35,12948.48,6096,411,369.9565714285714,1
13669.0,51,3,413.55,393,13,137.85,0
13670.0,75,1,349.7,282,25,349.7,0
13671.0,395,1,172.6,95,61,172.6,0
13672.0,301,3,419.92,138,13,139.97333333333333,0
13673.0,19,2,387.44,114,47,193.72,0
13674.0,433,1,240.68,102,14,240.68,0
13675.0,151,2,486.8200000000001,330,25,243.41000000000005,0
13676.0,539,2,243.9,104,13,121.95,0
13677.0,405,2,551.24,217,98,275.62,0
13678.0,152,1,232.6,924,16,232.6,0
13679.0,494,3,281.26,102,44,93.75333333333332,0
13680.0,1,12,11419.67,5244,354,951.6391666666668,1
13681.0,18,4,827.83,360,37,206.9575,1
13682.0,187,1,59.5,10,3,59.5,0
13683.0,458,1,258.6,180,10,258.6,0
13684.0,286,4,594.88,234,81,148.72,0
13685.0,3,7,3119.44,5056,29,445.63428571428574,1
13686.0,183,3,409.04,378,27,136.34666666666666,0
13687.0,438,1,11880.84,87167,45,11880.84,1
13688.0,635,1,375.5,130,5,375.5,0
13689.0,63,2,1259.5,722,6,629.75,0
13690.0,59,1,172.25,67,9,172.25,0
13691.0,396,1,212.78,145,54,212.78,0
13692.0,25,5,3114.4,2101,83,622.88,1
13693.0,374,9,2011.82,880,78,223.5355555555556,1
13694.0,4,143,195640.69,188201,896,1368.116713286713,1
13695.0,31,16,2770.73,1791,47,173.170625,1
13696.0,422,3,2020.4,552,24,673.4666666666667,1
13697.0,39,1,151.29999999999998,177,12,151.29999999999998,0
13698.0,597,2,451.73,227,31,225.865,0
13699.0,155,2,764.15,219,33,382.075,0
13700.0,26,13,2596.9700000000003,2786,163,199.7669230769231,1
13701.0,447,1,161.0,80,9,161.0,0
13702.0,446,1,135.18,74,5,135.18,0
13703.0,318,2,425.56,128,36,212.78,0
13704.0,5,9,2308.06,1531,111,256.4511111111111,1
13705.0,8,7,1717.19,906,55,245.31285714285715,1
13706.0,303,2,631.17,301,38,315.585,0
13707.0,267,5,3365.86,2210,142,673.172,1
13708.0,271,1,285.33,301,49,285.33,0
13709.0,4,18,7571.35,4122,296,420.6305555555556,1
13710.0,32,3,509.52,336,13,169.84,0
13711.0,219,9,1792.26,819,80,199.14,1
13712.0,247,2,766.42,1128,32,383.21,0
13713.0,408,3,740.76,284,70,246.92,0
13714.0,465,1,161.35,50,30,161.35,0
13715.0,281,17,8153.04,4800,277,479.5905882352941,1
13716.0,269,1,138.28,138,21,138.28,0
13717.0,32,8,1763.3,2144,110,220.4125,1
13718.0,246,2,306.55,173,9,153.275,0
13719.0,15,11,2783.08,1588,194,253.00727272727272,1
13720.0,117,4,799.9,501,42,199.975,1
13721.0,36,2,741.54,512,41,370.77,1
13722.0,132,10,5635.41,3059,137,563.5409999999999,1
13723.0,217,6,1194.08,593,51,199.0133333333333,1
13724.0,637,1,213.01,130,39,213.01,0
13725.0,50,8,1980.56,806,95,247.57,1
13726.0,39,2,1079.66,1054,39,539.8299999999999,1
13727.0,29,8,1074.15,368,74,134.26875,1
13728.0,37,16,2855.17,1269,75,178.448125,1
13729.0,436,3,724.73,419,36,241.57666666666668,0
13730.0,136,2,752.6,488,38,376.3,0
13731.0,219,2,610.59,278,36,305.295,0
13732.0,28,1,491.86,498,33,491.86,0
13733.0,411,2,487.03,335,28,243.515,0
13734.0,509,4,6695.6900000000005,302,24,1673.9225,1
13735.0,25,13,9762.77,4135,362,750.9823076923077,1
13736.0,5,7,2752.47,1549,325,393.21,1
13737.0,200,1,339.6,125,29,339.6,0
13738.0,396,1,434.78,237,88,434.78,0
13739.0,18,2,292.2,76,6,146.1,0
13740.0,241,5,1582.77,987,83,316.554,1
13741.0,72,3,668.4300000000001,218,34,222.81000000000003,0
13742.0,17,12,3107.87,1115,200,258.9891666666667,1
13743.0,3,7,1341.6,1776,8,191.65714285714284,1
13744.0,95,2,1080.52,1153,54,540.26,1
13745.0,162,2,777.36,1146,46,388.68,1
13746.0,414,1,176.69,83,9,176.69,0
13747.0,374,2,169.79999999999998,60,4,84.89999999999999,0
13748.0,96,9,2064.35,1028,40,229.3722222222222,1
13750.0,54,11,3602.1800000000003,1370,51,327.4709090909091,1
13751.0,288,1,296.25,152,9,296.25,0
13752.0,124,7,1579.8300000000002,1005,75,225.69000000000003,1
13753.0,288,4,2094.57,1450,64,523.6425,1
13754.0,152,3,447.05,315,16,149.01666666666668,0
13755.0,4,9,2108.06,1242,232,234.2288888888889,1
13756.0,2,23,8655.95,5138,142,376.3456521739131,1
13757.0,675,1,195.55,54,8,195.55,0
13758.0,12,15,8698.13,4667,213,579.8753333333333,1
13759.0,33,2,659.4100000000001,287,24,329.70500000000004,0
13760.0,54,5,1363.64,623,95,272.72799999999995,1
13761.0,50,6,1952.17,1079,118,325.3616666666667,1
13762.0,219,5,2472.48,2608,23,494.496,1
13763.0,63,3,5217.4400000000005,3224,50,1739.1466666666668,1
13764.0,71,6,2919.62,2084,295,486.6033333333333,1
13765.0,653,1,352.821,297,17,352.821,0
13766.0,495,1,190.35,137,16,190.35,0
13767.0,2,73,33903.57,14595,117,464.4324657534247,1
13768.0,727,2,875.97,373,30,437.985,0
13769.0,2,20,5478.12,2452,121,273.906,1
13770.0,422,4,785.37,468,48,196.3425,0
13771.0,64,9,5728.82,3140,182,636.5355555555556,1
13772.0,34,8,3100.02,1446,394,387.5025,1
13773.0,397,2,301.54,174,19,150.77,0
13774.0,82,1,345.0,192,22,345.0,0
13775.0,591,1,1049.66,455,63,1049.66,0
13776.0,428,2,623.98,2,1,311.99,0
13777.0,1,61,49638.26,23190,44,813.7419672131148,1
13778.0,103,4,1124.49,511,33,281.1225,1
13779.0,516,1,161.13,53,27,161.13,0
13780.0,7,3,732.07,479,90,244.0233333333333,1
13781.0,251,3,778.83,300,56,259.61,0
13782.0,13,13,1786.08,643,187,137.39076923076922,1
13783.0,488,4,1542.09,3437,4,385.5225,0
13784.0,10,14,2910.23,2827,13,207.87357142857144,1
13785.0,429,4,542.49,151,26,135.6225,0
13786.0,367,6,3127.99,1515,80,521.3316666666666,1
13787.0,76,6,1222.5,998,71,203.75,1
13788.0,505,1,3.75,1,1,3.75,0
13789.0,388,1,239.46,258,18,239.46,0
13790.0,4,1,348.8,748,45,348.8,0
13791.0,128,2,1516.0,1200,7,758.0,1
13792.0,66,3,383.95,156,23,127.98333333333332,0
13793.0,647,1,96.0,52,7,96.0,0
13794.0,547,1,126.03,63,9,126.03,0
13795.0,388,4,836.3,1250,23,209.075,0
13796.0,499,1,289.7,218,22,289.7,0
13797.0,437,3,1179.45,573,71,393.15,1
13798.0,1,110,75428.87,48187,168,685.717,1
13799.0,117,9,2803.57,1539,64,311.5077777777778,1
13800.0,310,3,1679.56,891,73,559.8533333333334,1
13801.0,67,1,324.8,168,23,324.8,0
13802.0,139,19,26259.11,14129,212,1382.0584210526315,1
13803.0,255,3,1338.91,831,73,446.3033333333333,1
13804.0,31,9,3161.12,1797,149,351.23555555555555,1
13805.0,52,2,924.6,1900,10,462.3,1
13806.0,64,1,256.38,56,10,256.38,0
13807.0,367,3,422.2,116,24,140.73333333333332,0
13808.0,6,5,1747.66,782,70,349.53200000000004,1
13818.0,430,1,61.28,60,5,61.28,0
13819.0,302,6,2642.35,2309,47,440.39166666666665,1
13820.0,418,3,652.75,285,68,217.58333333333331,0
13821.0,145,6,1379.08,477,158,229.84666666666664,1
13822.0,6,2,632.0,611,90,316.0,1
13823.0,19,7,3403.4500000000003,1564,108,486.2071428571429,1
13824.0,33,12,3314.76,1442,59,276.23,1
13825.0,622,2,255.59,182,38,127.795,0
13826.0,176,1,189.5,82,10,189.5,0
13827.0,58,3,409.8,138,83,136.6,0
13828.0,22,1,209.49,311,15,209.49,0
13829.0,421,1,102.0,12,1,102.0,0
13830.0,582,1,156.85000000000002,47,11,156.85000000000002,0
13831.0,16,18,6585.54,2393,121,365.8633333333333,1
13832.0,19,2,609.89,420,54,304.945,1
13833.0,159,2,700.41,243,43,350.205,0
13834.0,577,2,324.19,221,15,162.095,0
13835.0,25,7,1095.27,520,60,156.46714285714285,1
13836.0,399,2,620.37,273,29,310.185,0
13837.0,212,2,266.59000000000003,182,17,133.29500000000002,0
13838.0,6,10,1690.07,694,328,169.007,1
13839.0,486,1,139.95000000000002,25,7,139.95000000000002,0
13840.0,416,1,651.4,358,40,651.4,0
13841.0,253,1,85.0,100,1,85.0,0
13842.0,59,18,5319.34,2716,214,295.5188888888889,1
13843.0,381,1,319.75,145,18,319.75,0
13844.0,11,1,361.62,196,20,361.62,0
13845.0,65,1,312.98,182,9,312.98,0
13846.0,25,4,1307.79,705,81,326.9475,1
13847.0,720,1,310.72,96,19,310.72,0
13848.0,92,8,3015.0,9200,3,376.875,1
13849.0,52,5,3469.3,1883,189,693.86,1
13850.0,129,1,1595.48,944,93,1595.48,1
13851.0,96,8,4606.46,2525,111,575.8075,1
13852.0,611,1,187.35,85,11,187.35,0
13853.0,57,1,1090.14,312,23,1090.14,1
13854.0,9,39,11944.56,3642,61,306.2707692307692,1
13855.0,501,4,1310.34,575,64,327.58500000000004,0
13856.0,169,11,1142.03,1105,33,103.82090909090908,1
13857.0,393,6,1001.01,782,99,166.835,1
13858.0,57,1,216.17,75,11,216.17,0
13859.0,326,2,515.86,167,34,257.93,0
13860.0,1,5,1245.9,591,58,249.18,1
13861.0,429,2,273.26,225,21,136.63,0
13862.0,18,9,2556.09,1927,113,284.01,1
13863.0,248,4,1239.55,553,59,309.8875,1
13864.0,386,1,662.4000000000001,192,1,662.4000000000001,0
13865.0,58,4,501.56,204,26,125.39,0
13866.0,74,1,145.67000000000002,57,7,145.67000000000002,0
13867.0,31,3,1005.09,501,51,335.03000000000003,1
13868.0,7,2,3192.54,1964,32,1596.27,1
13869.0,123,10,7996.87,4302,502,799.687,1
13870.0,2,15,5712.08,3449,159,380.80533333333335,1
13871.0,23,17,7885.85,3502,183,463.8735294117647,1
13872.0,527,3,919.57,339,51,306.52333333333337,0
13873.0,120,8,1038.92,472,55,129.865,1
13874.0,358,7,2049.15,864,46,292.7357142857143,1
13875.0,54,14,4814.37,3072,159,343.88357142857143,1
13876.0,64,1,122.7,36,7,122.7,0
13877.0,86,3,449.68,478,23,149.89333333333337,0
13878.0,55,4,2416.9,927,93,604.225,1
13879.0,646,1,395.5,204,25,395.5,0
13880.0,21,17,4293.86,2535,148,252.58,1
13881.0,3,43,45179.1,29760,182,1050.6767441860466,1
13882.0,3,5,1191.13,953,54,238.22600000000003,1
13883.0,11,15,6560.02,3584,200,437.3346666666667,1
13884.0,7,10,1825.03,752,108,182.503,1
13885.0,189,2,506.8,182,28,253.4,0
13886.0,71,1,243.56,126,16,243.56,0
13887.0,204,1,349.55,147,19,349.55,0
13888.0,120,7,2001.59,795,124,285.94142857142856,1
13889.0,93,6,1991.23,979,57,331.87166666666667,1
13890.0,1,14,2927.38,1392,100,209.09857142857143,1
13891.0,378,3,859.21,476,97,286.40333333333336,0
13892.0,27,6,1267.65,3125,33,211.275,1
13893.0,298,1,821.1,190,21,821.1,0
13894.0,24,3,564.62,354,25,188.20666666666668,0
13895.0,28,6,4008.52,2060,154,668.0866666666667,1
13896.0,626,1,388.55,149,21,388.55,0
13897.0,50,3,1160.72,820,58,386.9066666666667,1
13898.0,326,2,686.4,544,43,343.2,0
13899.0,16,2,388.52,156,19,194.26,0
13900.0,183,6,1610.59,938,80,268.4316666666667,1
13901.0,72,15,5676.34,3344,280,378.42266666666666,1
13903.0,400,1,165.45000000000002,103,10,165.45000000000002,0
13904.0,37,2,332.64,332,24,166.32,0
13905.0,733,1,312.65,135,12,312.65,0
13906.0,409,1,42.0,100,1,42.0,0
13907.0,692,1,136.8,68,4,136.8,0
13908.0,80,4,2369.55,1478,104,592.3875,1
13909.0,423,2,282.85,301,35,141.425,0
13911.0,57,20,4234.99,4487,178,211.7495,1
13912.0,424,1,124.95,29,7,124.95,0
13913.0,507,1,42.22,10,3,42.22,0
13914.0,12,2,626.45,380,28,313.225,0
13915.0,394,1,70.80000000000001,24,2,70.80000000000001,0
13916.0,464,4,1275.81,673,72,318.9525,1
13917.0,50,2,272.04,228,16,136.02,0
13918.0,50,2,1212.84,1140,30,606.4200000000001,1
13920.0,432,4,1774.68,1772,81,443.67,1
13921.0,402,4,730.7,210,36,182.675,0
13922.0,352,3,865.2,467,30,288.40000000000003,0
13923.0,54,1,351.13,185,20,351.13,0
13924.0,2,6,1838.85,1575,90,306.475,1
13925.0,93,4,678.25,331,28,169.5625,0
